,mkt_return,msk_tweets,msk_edits,tsla_edits,tsla_wiki_views,msk_wiki_views
2015-06-24 00:00:00-04:00,-0.0029780041565964136,,,3.0,,
2015-06-25 00:00:00-04:00,-0.00039015574492238484,7.0,6.0,1.0,,
2015-06-26 00:00:00-04:00,,9.0,17.0,,,
2015-06-27 00:00:00-04:00,,2.0,10.0,1.0,,
2015-06-28 00:00:00-04:00,-0.02108696950861153,,4.0,2.0,,
2015-06-29 00:00:00-04:00,0.0026549623524674106,,17.0,1.0,,
2015-06-30 00:00:00-04:00,0.006912096434637041,,1.0,,,
2015-07-01 00:00:00-04:00,-0.00030807018954653404,,1.0,,,
2015-07-02 00:00:00-04:00,,,1.0,1.0,,
2015-07-03 00:00:00-04:00,,,2.0,,,
2015-07-04 00:00:00-04:00,,2.0,6.0,2.0,,
2015-07-05 00:00:00-04:00,-0.003869232698897424,,,8.0,,
2015-07-06 00:00:00-04:00,0.006062560593868743,,1.0,11.0,,
2015-07-07 00:00:00-04:00,-0.016792964912141516,,,3.0,,
2015-07-08 00:00:00-04:00,0.0022596476448199895,,,,,
2015-07-09 00:00:00-04:00,0.012262986385007718,,,1.0,,
2015-07-10 00:00:00-04:00,,,,1.0,,
2015-07-11 00:00:00-04:00,,,3.0,,,
2015-07-12 00:00:00-04:00,0.011005268507355188,,5.0,,,
2015-07-13 00:00:00-04:00,0.00444327323650017,,5.0,2.0,,
2015-07-14 00:00:00-04:00,-0.0007352563007372865,,,1.0,,
2015-07-15 00:00:00-04:00,0.007982733444475738,2.0,4.0,,,
2015-07-16 00:00:00-04:00,0.00110557162445071,1.0,13.0,6.0,,
2015-07-17 00:00:00-04:00,,,8.0,,,
2015-07-18 00:00:00-04:00,,,16.0,,,
2015-07-19 00:00:00-04:00,0.0007709366240016023,,1.0,,,
2015-07-20 00:00:00-04:00,-0.004270796242723094,,,4.0,,
2015-07-21 00:00:00-04:00,-0.00239056502019028,,1.0,1.0,,
2015-07-22 00:00:00-04:00,-0.0056922102113794535,,2.0,,,
2015-07-23 00:00:00-04:00,-0.010761020696661188,,1.0,1.0,,
2015-07-24 00:00:00-04:00,,,2.0,,,
2015-07-25 00:00:00-04:00,,1.0,10.0,,,
2015-07-26 00:00:00-04:00,-0.005791755065064178,4.0,5.0,,,
2015-07-27 00:00:00-04:00,0.012310073801889353,,,4.0,,
2015-07-28 00:00:00-04:00,0.007292142927383681,2.0,,1.0,,
2015-07-29 00:00:00-04:00,2.836690402236809e-05,7.0,,4.0,,
2015-07-30 00:00:00-04:00,-0.002274103801051709,,6.0,2.0,,
2015-07-31 00:00:00-04:00,,,8.0,1.0,,
2015-08-01 00:00:00-04:00,,,6.0,,,
2015-08-02 00:00:00-04:00,-0.0027606939449045503,,5.0,2.0,,
2015-08-03 00:00:00-04:00,-0.0022522391669328678,,,,,
2015-08-04 00:00:00-04:00,0.003109838185490679,2.0,3.0,5.0,,
2015-08-05 00:00:00-04:00,-0.007783195922562142,,3.0,1.0,,
2015-08-06 00:00:00-04:00,-0.0028790228563377145,1.0,3.0,,,
2015-08-07 00:00:00-04:00,,,,2.0,,
2015-08-08 00:00:00-04:00,,,,3.0,,
2015-08-09 00:00:00-04:00,0.012726835632025084,,2.0,,,
2015-08-10 00:00:00-04:00,-0.00960306468018227,,2.0,2.0,,
2015-08-11 00:00:00-04:00,0.0009496036382146948,,,2.0,,
2015-08-12 00:00:00-04:00,-0.0012760258683812036,,1.0,12.0,,
2015-08-13 00:00:00-04:00,0.0039043322743591373,,,1.0,,
2015-08-15 00:00:00-04:00,,2.0,,,,
2015-08-16 00:00:00-04:00,0.005197891709402951,,1.0,1.0,,
2015-08-17 00:00:00-04:00,-0.0026289829356331003,,1.0,1.0,,
2015-08-18 00:00:00-04:00,-0.008289136409597112,,,8.0,,
2015-08-19 00:00:00-04:00,-0.021325960454146156,,2.0,4.0,,
2015-08-20 00:00:00-04:00,-0.03236924252187817,,2.0,4.0,,
2015-08-21 00:00:00-04:00,,2.0,3.0,5.0,,
2015-08-22 00:00:00-04:00,,,2.0,,,
2015-08-23 00:00:00-04:00,-0.04021144434651928,,1.0,,,
2015-08-24 00:00:00-04:00,-0.013614249742655897,,8.0,2.0,,
2015-08-25 00:00:00-04:00,0.03829129943453164,,2.0,,,
2015-08-26 00:00:00-04:00,0.02400725448969004,,23.0,3.0,,
2015-08-27 00:00:00-04:00,0.0006085511568762156,,2.0,1.0,,
2015-08-28 00:00:00-04:00,,,3.0,,,
2015-08-30 00:00:00-04:00,-0.008427078663984055,,1.0,3.0,,
2015-08-31 00:00:00-04:00,-0.030022649842427997,,,,,
2015-09-01 00:00:00-04:00,0.01812767142321464,6.0,,,,
2015-09-02 00:00:00-04:00,0.0011641156994188924,,2.0,1.0,,
2015-09-03 00:00:00-04:00,-0.015448308754276238,,4.0,5.0,,
2015-09-05 00:00:00-04:00,,,,2.0,,
2015-09-06 00:00:00-04:00,,,1.0,,,
2015-09-07 00:00:00-04:00,0.024773637197038505,,2.0,,,
2015-09-08 00:00:00-04:00,-0.013995035769084717,,2.0,,,
2015-09-09 00:00:00-04:00,0.005264075444935658,,4.0,2.0,,
2015-09-10 00:00:00-04:00,0.004477006444986281,1.0,10.0,2.0,,
2015-09-11 00:00:00-04:00,,3.0,,4.0,,
2015-09-12 00:00:00-04:00,,,1.0,2.0,,
2015-09-13 00:00:00-04:00,-0.00409804122304381,4.0,3.0,2.0,,
2015-09-14 00:00:00-04:00,0.01274968763143236,,12.0,,,
2015-09-15 00:00:00-04:00,0.0086677407153759,,9.0,2.0,,
2015-09-16 00:00:00-04:00,-0.002564344442560099,,8.0,1.0,,
2015-09-17 00:00:00-04:00,-0.01629623095438354,,,2.0,,
2015-09-18 00:00:00-04:00,,,,6.0,,
2015-09-19 00:00:00-04:00,,,10.0,,,
2015-09-20 00:00:00-04:00,0.004555392033672697,,5.0,1.0,,
2015-09-21 00:00:00-04:00,-0.012394930019378313,,,2.0,,
2015-09-22 00:00:00-04:00,-0.002050744229593947,2.0,5.0,5.0,,
2015-09-23 00:00:00-04:00,-0.00336865187130644,1.0,2.0,2.0,,
2015-09-24 00:00:00-04:00,-0.00046590180122054944,,1.0,,,
2015-09-25 00:00:00-04:00,,2.0,2.0,2.0,,
2015-09-26 00:00:00-04:00,,,1.0,,,
2015-09-27 00:00:00-04:00,-0.026001211162809106,2.0,11.0,1.0,,
2015-09-28 00:00:00-04:00,0.001232093912981713,1.0,1.0,3.0,,
2015-09-29 00:00:00-04:00,0.01889589860356512,,3.0,3.0,,
2015-09-30 00:00:00-04:00,0.001971938678337173,,3.0,2.0,,
2015-10-01 00:00:00-04:00,0.014213793016405511,13.0,1.0,4.0,,
2015-10-02 00:00:00-04:00,,,,1.0,,
2015-10-03 00:00:00-04:00,,,4.0,3.0,,
2015-10-04 00:00:00-04:00,0.018124593518502156,,6.0,3.0,,
2015-10-05 00:00:00-04:00,-0.0035946893441432997,,3.0,5.0,,
2015-10-06 00:00:00-04:00,0.008003519857552759,,4.0,4.0,,
2015-10-07 00:00:00-04:00,0.008779780144558488,2.0,2.0,2.0,,
2015-10-08 00:00:00-04:00,0.0007248485605153577,4.0,,,,
2015-10-09 00:00:00-04:00,,14.0,,,,
2015-10-10 00:00:00-04:00,,,1.0,1.0,,
2015-10-11 00:00:00-04:00,0.0012746644773328382,,2.0,,,
2015-10-12 00:00:00-04:00,-0.006848823690127077,,,4.0,,
2015-10-13 00:00:00-04:00,-0.0047274309119391435,6.0,4.0,2.0,,
2015-10-14 00:00:00-04:00,0.014743551351355088,,,,,
2015-10-15 00:00:00-04:00,0.004560061373697022,3.0,2.0,,,
2015-10-17 00:00:00-04:00,,2.0,,4.0,,
2015-10-18 00:00:00-04:00,0.0002705089438730595,,2.0,,,
2015-10-19 00:00:00-04:00,-0.0014221010558937615,,,,,
2015-10-20 00:00:00-04:00,-0.005842448911134253,18.0,5.0,1.0,,
2015-10-21 00:00:00-04:00,0.016490847012594123,,1.0,2.0,,
2015-10-22 00:00:00-04:00,0.010969953969042788,5.0,1.0,,,
2015-10-23 00:00:00-04:00,,7.0,4.0,7.0,,
2015-10-24 00:00:00-04:00,,1.0,2.0,,,
2015-10-25 00:00:00-04:00,-0.0019149330011001104,4.0,,3.0,,
2015-10-26 00:00:00-04:00,-0.00255738586508774,,1.0,,,
2015-10-27 00:00:00-04:00,0.011770488488143476,2.0,1.0,,,
2015-10-28 00:00:00-04:00,-0.00044987538066072313,1.0,2.0,,,
2015-10-29 00:00:00-04:00,-0.004821481688425431,,,,,
2015-10-30 00:00:00-04:00,,2.0,9.0,,,
2015-10-31 00:00:00-04:00,,,3.0,2.0,,
2015-11-01 00:00:00-04:00,0.011803876338814608,1.0,2.0,2.0,,
2015-11-02 00:00:00-05:00,0.0027243529250675206,,30.0,13.0,,
2015-11-03 00:00:00-05:00,-0.003551666939647187,2.0,,10.0,,
2015-11-04 00:00:00-05:00,-0.0011327897564983025,,6.0,,,
2015-11-05 00:00:00-05:00,-0.00034768178002366065,,,3.0,,
2015-11-06 00:00:00-05:00,,1.0,7.0,2.0,,
2015-11-07 00:00:00-05:00,,,,4.0,,
2015-11-08 00:00:00-05:00,-0.009871290656502512,,4.0,,,
2015-11-09 00:00:00-05:00,0.0015094551534496445,,10.0,,,
2015-11-10 00:00:00-05:00,-0.003233307321568946,,2.0,1.0,,
2015-11-11 00:00:00-05:00,-0.014089163336632673,,2.0,1.0,,
2015-11-12 00:00:00-05:00,-0.011270640432155438,,,6.0,,
2015-11-13 00:00:00-05:00,,,1.0,1.0,,
2015-11-14 00:00:00-05:00,,,3.0,3.0,,
2015-11-15 00:00:00-05:00,0.014793302794234362,,,,,
2015-11-16 00:00:00-05:00,-0.0013402770182465746,,6.0,2.0,,
2015-11-17 00:00:00-05:00,0.016033229877172244,,,,,
2015-11-18 00:00:00-05:00,-0.0011237403289792015,6.0,23.0,,,
2015-11-19 00:00:00-05:00,0.0038029552801494165,,5.0,1.0,,
2015-11-20 00:00:00-05:00,,,1.0,,,
2015-11-21 00:00:00-05:00,,,1.0,1.0,,
2015-11-22 00:00:00-05:00,-0.0012356238416840882,10.0,4.0,2.0,,
2015-11-23 00:00:00-05:00,0.0012212499449607925,,1.0,,,
2015-11-24 00:00:00-05:00,-0.00012914061496715576,,,,,
2015-11-26 00:00:00-05:00,0.0005934415594808398,,,2.0,,
2015-11-27 00:00:00-05:00,,,2.0,1.0,,
2015-11-28 00:00:00-05:00,,,10.0,,,
2015-11-29 00:00:00-05:00,-0.004651800139618441,,4.0,,,
2015-11-30 00:00:00-05:00,0.01062393894673922,2.0,,,,
2015-12-01 00:00:00-05:00,-0.011056592639448921,2.0,,,,
2015-12-02 00:00:00-05:00,-0.014477826444150087,1.0,8.0,,,
2015-12-03 00:00:00-05:00,0.02031785636385123,,2.0,,,
2015-12-04 00:00:00-05:00,,1.0,,,,
2015-12-06 00:00:00-05:00,-0.007014043960397749,,8.0,2.0,,
2015-12-07 00:00:00-05:00,-0.006511052625594547,,6.0,,,
2015-12-08 00:00:00-05:00,-0.007769086365692726,3.0,9.0,2.0,,
2015-12-09 00:00:00-05:00,0.0022488565785946774,,5.0,3.0,,
2015-12-10 00:00:00-05:00,-0.01961386775581532,1.0,24.0,4.0,,
2015-12-11 00:00:00-05:00,,,11.0,,,
2015-12-12 00:00:00-05:00,,,4.0,,,
2015-12-13 00:00:00-05:00,0.0047442880640680245,,15.0,6.0,,
2015-12-14 00:00:00-05:00,0.010562580105914385,,,1.0,,
2015-12-15 00:00:00-05:00,0.014410635650771483,1.0,3.0,7.0,,
2015-12-16 00:00:00-05:00,-0.015154776635876313,11.0,1.0,,,
2015-12-17 00:00:00-05:00,-0.017957495007106937,9.0,4.0,1.0,,
2015-12-18 00:00:00-05:00,,1.0,,,,
2015-12-19 00:00:00-05:00,,2.0,,2.0,,
2015-12-20 00:00:00-05:00,0.0077483067271562,11.0,3.0,,,
2015-12-21 00:00:00-05:00,0.008778095591568889,,3.0,,,
2015-12-22 00:00:00-05:00,0.012341596527553888,,10.0,2.0,,
2015-12-23 00:00:00-05:00,-0.0015999154038633197,,4.0,,,
2015-12-24 00:00:00-05:00,,,2.0,1.0,,
2015-12-25 00:00:00-05:00,,,10.0,2.0,,
2015-12-26 00:00:00-05:00,,,9.0,1.0,,
2015-12-27 00:00:00-05:00,-0.002180936456306017,,3.0,1.0,,
2015-12-28 00:00:00-05:00,0.010573664173022947,,1.0,1.0,,
2015-12-29 00:00:00-05:00,-0.007243398783778549,,2.0,1.0,,
2015-12-30 00:00:00-05:00,-0.009456485041467845,2.0,6.0,,,
2015-12-31 00:00:00-05:00,,2.0,2.0,1.0,,
2016-01-01 00:00:00-05:00,,,1.0,,,
2016-01-02 00:00:00-05:00,,,1.0,4.0,,
2016-01-03 00:00:00-05:00,-0.015422041797805928,,2.0,2.0,,
2016-01-04 00:00:00-05:00,0.0020102041393599396,,2.0,,,
2016-01-05 00:00:00-05:00,-0.01320216300262602,,,3.0,,
2016-01-06 00:00:00-05:00,-0.023985816519344776,,7.0,,,
2016-01-07 00:00:00-05:00,-0.010897537445847908,,1.0,2.0,,
2016-01-08 00:00:00-05:00,,4.0,,,,
2016-01-09 00:00:00-05:00,,2.0,2.0,5.0,,
2016-01-10 00:00:00-05:00,0.0008529082958226729,2.0,,1.0,,
2016-01-11 00:00:00-05:00,0.00777251411777486,,2.0,,,
2016-01-12 00:00:00-05:00,-0.025282375077909022,,4.0,3.0,,
2016-01-13 00:00:00-05:00,0.016558060934383972,,,2.0,,
2016-01-14 00:00:00-05:00,-0.021835772698162375,3.0,3.0,7.0,,
2016-01-15 00:00:00-05:00,,4.0,2.0,8.0,,
2016-01-16 00:00:00-05:00,,11.0,2.0,6.0,,
2016-01-17 00:00:00-05:00,,1.0,6.0,4.0,,
2016-01-18 00:00:00-05:00,0.0005316801874288286,1.0,1.0,1.0,,
2016-01-19 00:00:00-05:00,-0.011762766025898373,,1.0,,,
2016-01-20 00:00:00-05:00,0.005181988635948063,,3.0,,,
2016-01-21 00:00:00-05:00,0.02008072688221347,1.0,,3.0,,
2016-01-22 00:00:00-05:00,,,2.0,,,
2016-01-23 00:00:00-05:00,,,5.0,,,
2016-01-24 00:00:00-05:00,-0.015761545172821467,,2.0,,,
2016-01-25 00:00:00-05:00,0.014045237830367907,,,5.0,,
2016-01-26 00:00:00-05:00,-0.010922922300528425,,4.0,,,
2016-01-27 00:00:00-05:00,0.005513350717591524,,2.0,3.0,,
2016-01-28 00:00:00-05:00,0.024458650994556432,,3.0,,,
2016-01-29 00:00:00-05:00,,,3.0,7.0,,
2016-01-30 00:00:00-05:00,,,2.0,5.0,,
2016-01-31 00:00:00-05:00,-0.00044333484554180534,,5.0,,,
2016-02-01 00:00:00-05:00,-0.01892096871823143,2.0,2.0,7.0,,
2016-02-02 00:00:00-05:00,0.0049796200215740235,,15.0,,,
2016-02-03 00:00:00-05:00,0.0015255682925234377,1.0,,2.0,,
2016-02-04 00:00:00-05:00,-0.018654158276351848,,,1.0,,
2016-02-05 00:00:00-05:00,,,2.0,2.0,,
2016-02-06 00:00:00-05:00,,,6.0,,,
2016-02-07 00:00:00-05:00,-0.014255057923057347,,1.0,,,
2016-02-08 00:00:00-05:00,-0.0006638406467602255,2.0,29.0,,,
2016-02-09 00:00:00-05:00,-0.00018896813076091644,7.0,9.0,5.0,,
2016-02-10 00:00:00-05:00,-0.012377447329256216,,1.0,4.0,,
2016-02-11 00:00:00-05:00,0.01933001520704595,,1.0,1.0,,
2016-02-12 00:00:00-05:00,,,4.0,2.0,,
2016-02-13 00:00:00-05:00,,,2.0,,,
2016-02-14 00:00:00-05:00,,2.0,4.0,2.0,,
2016-02-15 00:00:00-05:00,0.016381737741684915,2.0,2.0,3.0,,
2016-02-16 00:00:00-05:00,0.016346110625641338,4.0,,1.0,,
2016-02-17 00:00:00-05:00,-0.004676632123934705,3.0,,,,
2016-02-18 00:00:00-05:00,-2.60332818018429e-05,1.0,1.0,1.0,,
2016-02-19 00:00:00-05:00,,2.0,4.0,4.0,,
2016-02-20 00:00:00-05:00,,4.0,1.0,,,
2016-02-21 00:00:00-05:00,0.014350731099076084,2.0,2.0,2.0,,
2016-02-22 00:00:00-05:00,-0.01253257757078849,3.0,,,,
2016-02-23 00:00:00-05:00,0.0044299600346319485,,,2.0,,
2016-02-24 00:00:00-05:00,0.011284366730450844,,2.0,,,
2016-02-25 00:00:00-05:00,-0.0018718653295646535,5.0,,3.0,,
2016-02-26 00:00:00-05:00,,3.0,1.0,2.0,,
2016-02-27 00:00:00-05:00,,4.0,,,,
2016-02-28 00:00:00-05:00,-0.008154131091571704,2.0,,1.0,,
2016-02-29 00:00:00-05:00,0.023588385401618943,7.0,,,,
2016-03-01 00:00:00-05:00,0.0040859498611017005,,,13.0,,
2016-03-02 00:00:00-05:00,0.003492634320316937,1.0,,8.0,,
2016-03-03 00:00:00-05:00,0.0033004398659416986,5.0,,2.0,,
2016-03-04 00:00:00-05:00,,,,4.0,,
2016-03-05 00:00:00-05:00,,2.0,1.0,,,
2016-03-06 00:00:00-05:00,0.0008846228008639487,,,4.0,,
2016-03-07 00:00:00-05:00,-0.011303756056006186,4.0,,2.0,,
2016-03-08 00:00:00-05:00,0.00503967278281425,,,2.0,,
2016-03-09 00:00:00-05:00,0.00015579279712262694,,,2.0,,
2016-03-10 00:00:00-05:00,0.016262545588851488,,,1.0,,
2016-03-11 00:00:00-05:00,,,,8.0,,
2016-03-13 00:00:00-05:00,-0.0012617686166117468,,1.0,,,
2016-03-14 00:00:00-04:00,-0.0018386309343179589,,5.0,6.0,,
2016-03-15 00:00:00-04:00,0.005584727881779697,,2.0,8.0,,
2016-03-16 00:00:00-04:00,0.006573583068596323,2.0,,1.0,,
2016-03-17 00:00:00-04:00,0.004395967251026178,1.0,3.0,2.0,,
2016-03-18 00:00:00-04:00,,1.0,5.0,,,
2016-03-19 00:00:00-04:00,,,,3.0,,
2016-03-20 00:00:00-04:00,0.0009850919042923014,,2.0,4.0,,
2016-03-21 00:00:00-04:00,-0.0008777728967722512,,,2.0,,
2016-03-22 00:00:00-04:00,-0.00640650953066712,,4.0,,,
2016-03-23 00:00:00-04:00,-0.0003781417793768198,,,,,
2016-03-25 00:00:00-04:00,,,,1.0,,
2016-03-27 00:00:00-04:00,0.000545106888072358,,,2.0,,
2016-03-28 00:00:00-04:00,0.00877801205423741,5.0,10.0,2.0,,
2016-03-29 00:00:00-04:00,0.0043408799935662195,10.0,2.0,7.0,,
2016-03-30 00:00:00-04:00,-0.0020418423596207116,26.0,14.0,10.0,,
2016-03-31 00:00:00-04:00,0.006310959066599757,15.0,1.0,11.0,,
2016-04-01 00:00:00-04:00,,23.0,,22.0,,
2016-04-02 00:00:00-04:00,,44.0,,9.0,,
2016-04-03 00:00:00-04:00,-0.003213480045854618,2.0,1.0,8.0,,
2016-04-04 00:00:00-04:00,-0.01019629841179453,11.0,,8.0,,
2016-04-05 00:00:00-04:00,0.01045279793201316,2.0,1.0,8.0,,
2016-04-06 00:00:00-04:00,-0.012048073970004866,4.0,,7.0,,
2016-04-07 00:00:00-04:00,0.002782702604616504,10.0,2.0,,,
2016-04-08 00:00:00-04:00,,1.0,1.0,4.0,,
2016-04-09 00:00:00-04:00,,3.0,2.0,1.0,,
2016-04-10 00:00:00-04:00,-0.0027435458896039448,,,5.0,,
2016-04-11 00:00:00-04:00,0.009615753881389974,,,2.0,,
2016-04-12 00:00:00-04:00,0.009990069768557895,1.0,,,,
2016-04-13 00:00:00-04:00,0.00017291243013242585,,1.0,1.0,,
2016-04-14 00:00:00-04:00,-0.000984769576145959,,1.0,,,
2016-04-15 00:00:00-04:00,,1.0,,13.0,,
2016-04-16 00:00:00-04:00,,6.0,,2.0,,
2016-04-17 00:00:00-04:00,0.006519725613797989,,,,,
2016-04-18 00:00:00-04:00,0.0030797379028665328,5.0,2.0,5.0,,
2016-04-19 00:00:00-04:00,0.0007612550492345003,4.0,11.0,2.0,,
2016-04-20 00:00:00-04:00,-0.005207562857292034,,,3.0,,
2016-04-21 00:00:00-04:00,4.785857954074228e-05,,2.0,13.0,,
2016-04-22 00:00:00-04:00,,2.0,,,,
2016-04-24 00:00:00-04:00,-0.0018136896207629953,,1.0,1.0,,
2016-04-25 00:00:00-04:00,0.0018710001742369307,5.0,5.0,12.0,,
2016-04-26 00:00:00-04:00,0.0016479941117468401,,,2.0,,
2016-04-27 00:00:00-04:00,-0.00927363606156167,3.0,,4.0,,
2016-04-28 00:00:00-04:00,-0.005075949230557177,14.0,2.0,3.0,,
2016-04-29 00:00:00-04:00,,13.0,,1.0,,
2016-04-30 00:00:00-04:00,,7.0,3.0,2.0,,
2016-05-01 00:00:00-04:00,0.007779606697244105,,,2.0,,
2016-05-02 00:00:00-04:00,-0.008714499388395887,,,1.0,,
2016-05-03 00:00:00-04:00,-0.00595458270547255,1.0,,5.0,,
2016-05-04 00:00:00-04:00,-0.00023903669279415213,11.0,,1.0,,
2016-05-05 00:00:00-04:00,0.0031696105535526063,4.0,1.0,11.0,,
2016-05-07 00:00:00-04:00,,,,4.0,,
2016-05-08 00:00:00-04:00,0.0007532133076099479,2.0,1.0,6.0,,
2016-05-09 00:00:00-04:00,0.012406365236037333,,1.0,1.0,,
2016-05-10 00:00:00-04:00,-0.009607522877868724,6.0,,,,
2016-05-11 00:00:00-04:00,-0.00016947926796424465,1.0,,,,
2016-05-12 00:00:00-04:00,-0.008514434161752484,,1.0,,,
2016-05-13 00:00:00-04:00,,4.0,3.0,,,
2016-05-14 00:00:00-04:00,,10.0,,,,
2016-05-15 00:00:00-04:00,0.009748976389612767,3.0,,,,
2016-05-16 00:00:00-04:00,-0.009455863552162807,6.0,1.0,1.0,,
2016-05-17 00:00:00-04:00,0.00020515768640127935,1.0,1.0,4.0,,
2016-05-18 00:00:00-04:00,-0.0037135945227206248,,,,,
2016-05-19 00:00:00-04:00,0.006001459222804671,,,1.0,,
2016-05-20 00:00:00-04:00,,1.0,,,,
2016-05-22 00:00:00-04:00,-0.0020876365681016884,,,,,
2016-05-23 00:00:00-04:00,0.013588637533990108,2.0,,,,
2016-05-24 00:00:00-04:00,0.006950529651583447,,1.0,,,
2016-05-25 00:00:00-04:00,-0.0002104660499285901,2.0,,1.0,,
2016-05-26 00:00:00-04:00,0.004277694939439437,8.0,1.0,,,
2016-05-27 00:00:00-04:00,,2.0,1.0,,,
2016-05-28 00:00:00-04:00,,1.0,1.0,,,
2016-05-30 00:00:00-04:00,-0.0010057686205899895,2.0,,5.0,,
2016-05-31 00:00:00-04:00,0.001134398653926189,1.0,,4.0,,
2016-06-01 00:00:00-04:00,0.002820696166986195,5.0,1.0,,,
2016-06-02 00:00:00-04:00,-0.002916062236694851,8.0,,,,
2016-06-03 00:00:00-04:00,,4.0,3.0,2.0,,
2016-06-04 00:00:00-04:00,,3.0,4.0,12.0,,
2016-06-05 00:00:00-04:00,0.004885328519363624,,,5.0,,
2016-06-06 00:00:00-04:00,0.001288615629197613,6.0,,3.0,,
2016-06-07 00:00:00-04:00,0.0033041019719547236,3.0,2.0,,,
2016-06-08 00:00:00-04:00,-0.0017192355978938075,3.0,1.0,,,
2016-06-09 00:00:00-04:00,-0.009217532410166119,5.0,,2.0,,
2016-06-11 00:00:00-04:00,,12.0,3.0,,,
2016-06-12 00:00:00-04:00,-0.008148298789709478,,,,,
2016-06-13 00:00:00-04:00,-0.0018005050719719037,11.0,8.0,,,
2016-06-14 00:00:00-04:00,-0.0018424090638101951,,2.0,1.0,,
2016-06-15 00:00:00-04:00,0.0031280931110455722,5.0,1.0,,,
2016-06-16 00:00:00-04:00,-0.003263284144608922,,,,,
2016-06-17 00:00:00-04:00,,5.0,,,,
2016-06-18 00:00:00-04:00,,1.0,,,,
2016-06-19 00:00:00-04:00,0.0057913827784231015,1.0,,,,
2016-06-20 00:00:00-04:00,0.002708390604209703,1.0,2.0,,,
2016-06-21 00:00:00-04:00,-0.00165292899657585,,,,,
2016-06-22 00:00:00-04:00,0.013275567071955107,,1.0,,,
2016-06-23 00:00:00-04:00,-0.03658079280558263,,,1.0,,
2016-06-24 00:00:00-04:00,,,1.0,,,
2016-06-25 00:00:00-04:00,,6.0,1.0,,,
2016-06-26 00:00:00-04:00,-0.018262246511702756,,,7.0,,
2016-06-27 00:00:00-04:00,0.01761412160408792,7.0,,7.0,,
2016-06-28 00:00:00-04:00,0.016889242971253916,,3.0,,,
2016-06-29 00:00:00-04:00,0.013473863149466128,3.0,3.0,5.0,,
2016-06-30 00:00:00-04:00,0.0019467062930320223,,1.0,8.0,,
2016-07-01 00:00:00-04:00,,,,3.0,,
2016-07-02 00:00:00-04:00,,,,9.0,,
2016-07-03 00:00:00-04:00,,4.0,,,,
2016-07-04 00:00:00-04:00,-0.006871028985598719,1.0,2.0,8.0,,
2016-07-05 00:00:00-04:00,0.0053386870582759595,9.0,,1.0,,
2016-07-06 00:00:00-04:00,-0.0008719578867330009,3.0,1.0,1.0,,
2016-07-07 00:00:00-04:00,0.0151381865659924,6.0,,,,
2016-07-08 00:00:00-04:00,,26.0,,,,
2016-07-09 00:00:00-04:00,,4.0,,,,
2016-07-10 00:00:00-04:00,0.0034028193119982385,4.0,1.0,2.0,,
2016-07-11 00:00:00-04:00,0.006984842307345719,2.0,,,,
2016-07-12 00:00:00-04:00,0.00013475867498170382,1.0,1.0,5.0,,
2016-07-13 00:00:00-04:00,0.005245422801696999,20.0,,,,
2016-07-14 00:00:00-04:00,-0.0009293790598711438,7.0,,,,
2016-07-15 00:00:00-04:00,,4.0,,1.0,,
2016-07-16 00:00:00-04:00,,14.0,,,,
2016-07-17 00:00:00-04:00,0.0023794618218687365,8.0,,2.0,,
2016-07-18 00:00:00-04:00,-0.0014362045004153862,9.0,,,,
2016-07-19 00:00:00-04:00,0.004261208315763991,12.0,,2.0,,
2016-07-20 00:00:00-04:00,-0.003619069856524976,1.0,,1.0,,
2016-07-21 00:00:00-04:00,0.004543626789510244,3.0,,2.0,,
2016-07-22 00:00:00-04:00,,,,3.0,,
2016-07-23 00:00:00-04:00,,1.0,,2.0,,
2016-07-24 00:00:00-04:00,-0.0030160187399297005,2.0,,4.0,,
2016-07-25 00:00:00-04:00,0.0003227321607194127,3.0,,11.0,,
2016-07-26 00:00:00-04:00,-0.001199260946808637,1.0,,5.0,,
2016-07-27 00:00:00-04:00,0.001604920448092453,3.0,,,,
2016-07-28 00:00:00-04:00,0.0016299801176578648,10.0,,,,
2016-07-29 00:00:00-04:00,,3.0,,4.0,,
2016-07-30 00:00:00-04:00,,1.0,,2.0,,
2016-07-31 00:00:00-04:00,-0.0012705941474910585,,,7.0,,
2016-08-01 00:00:00-04:00,-0.006381940812667669,,,4.0,,
2016-08-02 00:00:00-04:00,0.0031290427160710972,,1.0,18.0,,
2016-08-03 00:00:00-04:00,0.00021254929948908707,,,4.0,,
2016-08-04 00:00:00-04:00,0.00856669728938006,,,5.0,,
2016-08-05 00:00:00-04:00,,2.0,,3.0,,
2016-08-07 00:00:00-04:00,-0.0009075772915415996,3.0,,4.0,,
2016-08-08 00:00:00-04:00,0.00038971798655598234,7.0,,3.0,,
2016-08-09 00:00:00-04:00,-0.0028687970634882847,1.0,,,,
2016-08-10 00:00:00-04:00,0.004723415102443644,,1.0,2.0,,
2016-08-11 00:00:00-04:00,-0.0007963633869140575,,,5.0,,
2016-08-12 00:00:00-04:00,,1.0,1.0,,,
2016-08-13 00:00:00-04:00,,1.0,2.0,,,
2016-08-14 00:00:00-04:00,0.002789016294521772,,,,,
2016-08-15 00:00:00-04:00,-0.0054941422164782264,,,,,
2016-08-16 00:00:00-04:00,0.0018668460061555662,,,4.0,,
2016-08-17 00:00:00-04:00,0.002197201696382422,,,1.0,,
